Round,a\b,G,C,P
,C,1,1,3
,P,40,26,14

Round 1275
,G,6,6,10
,C,8,3,8
,P,32,18,9

Round 1276
,G,7,8,8
,C,8,1,9
,P,32,18,9

Round 1277
,G,2,1,13
,C,0,1,3
,P,41,25,14

Round 1278
,G,2,1,12
,C,1,1,4
,P,41,25,13

Round 1279
,G,2,2,10
,C,2,4,8
,P,37,25,10

Round 1280
,G,3,1,11
,C,1,3,5
,P,36,25,15

Round 1281
,G,8,1,9
,C,1,1,11
,P,39,20,10

Round 1282
,G,0,0,8
,C,2,1,2
,P,33,37,17

Round 1283
,G,3,1,6
,C,3,1,8
,P,28,33,17

Round 1284
,G,4,0,3
,C,3,6,8
,P,34,20,22

Round 1285
,G,2,2,13
,C,1,2,1
,P,40,24,15

Round 1286
,G,6,0,6
,C,7,1,1
,P,30,31,18

Round 1287
,G,1,0,6
,C,3,1,6
,P,39,23,21

Round 1288
,G,6,1,4
,C,5,8,1
,P,29,28,18

Round 1289
,G,1,1,12
,C,3,2,3
,P,39,25,14

Round 1290
,G,0,0,14
,C,0,1,2
,P,43,27,13

Round 1291
,G,0,2,13
,C,0,3,4
,P,41,25,12

Round 1292
,G,11,6,3
,C,1,6,2
,P,39,18,14

Round 1293
,G,5,4,11
,C,10,5,7
,P,35,14,9

Round 1294
,G,5,4,9
,C,10,6,8
,P,37,12,9

Round 1295
,G,0,3,11
,C,10,8,6
,P,29,23,10

Round 1296
,G,1,4,8
,C,8,7,11
,P,29,21,11

Round 1297
,G,0,0,12
,C,0,4,3
,P,44,23,14

Round 1298
,G,0,2,13
,C,2,1,1
,P,44,22,15

Round 1299
,G,0,6,5
,C,4,1,2
,P,29,30,23

Round 1300
,G,0,4,6
,C,5,1,2
,P,29,32,21

Round 1301
,G,0,1,13
,C,1,3,1
,P,43,25,13

Round 1302
,G,0,0,15
,C,3,0,1
,P,46,19,16

Round 1303
,G,1,2,16
,C,2,0,1
,P,47,16,15

Round 1304
,G,0,2,13
,C,3,1,4
,P,41,20,16

Round 1305
,G,2,1,15
,C,1,1,4
,P,47,15,14

Round 1306
,G,1,2,13
,C,1,0,8
,P,43,20,12

Round 1307
,G,3,2,15
,C,4,0,2
,P,45,16,13

Round 1308
,G,0,0,14
,C,2,0,2
,P,45,20,17

Round 1309
,G,1,1,13
,C,4,2,3
,P,45,16,15

Round 1310
,G,2,1,14
,C,4,0,1
,P,48,14,16

Round 1311
,G,5,4,13
,C,3,2,1
,P,45,13,14

Round 1312
,G,0,0,15
,C,2,0,0
,P,47,18,18

Round 1313
,G,1,0,16
,C,2,0,0
,P,48,17,16

Round 1314
,G,1,0,15
,C,2,0,2
,P,45,19,16

Round 1315
,G,1,3,15
,C,6,0,2
,P,45,13,15

Round 1316
,G,0,1,14
,C,2,0,4
,P,43,19,17

Round 1317
,G,2,4,14
,C,4,1,3
,P,44,15,13

Round 1318
,G,1,2,13
,C,2,0,4
,P,43,20,15

Round 1319
,G,3,3,12
,C,6,1,2
,P,46,13,14

Round 1320
,G,2,2,14
,C,2,0,1
,P,47,17,15

Round 1321
,G,1,1,16
,C,1,1,0
,P,48,16,16

Round 1322
,G,1,3,10
,C,5,1,7
,P,42,21,10

Round 1323
,G,1,1,12
,C,3,1,3
,P,44,22,13

Round 1324
,G,0,0,12
,C,2,0,2
,P,46,26,12

Round 1325
,G,0,0,11
,C,4,0,2
,P,45,25,13

Round 1326
,G,1,2,10
,C,5,0,5
,P,43,24,10

Round 1327
,G,0,0,24
,C,4,1,1
,P,47,16,7

Round 1328
,G,0,2,9
,C,2,0,8
,P,40,25,14

Round 1329
,G,0,1,8
,C,3,0,7
,P,41,24,16

Round 1330
,G,0,0,9
,C,2,0,8
,P,41,25,15

Round 1331
,G,0,1,9
,C,4,0,8
,P,39,24,15

Round 1332
,G,0,1,11
,C,3,1,3
,P,46,23,12

Round 1333
,G,23,0,5
,C,3,1,24
,P,36,6,2

Round 1334
,G,0,0,8
,C,2,1,8
,P,40,26,15

Round 1335
,G,1,2,9
,C,2,0,9
,P,40,23,14

Round 1336
,G,1,3,11
,C,1,0,2
,P,46,22,14

Round 1337
,G,1,1,12
,C,2,1,1
,P,48,22,12

Round 1338
,G,0,3,7
,C,2,0,9
,P,40,24,15

Round 1339
,G,0,0,9
,C,2,0,7
,P,42,25,15

Round 1340
,G,1,1,15
,C,3,0,2
,P,45,18,15

Round 1341
,G,0,0,9
,C,2,1,3
,P,46,20,19

Round 1342
,G,2,0,12
,C,7,16,9
,P,28,26,0

Round 1343
,G,2,2,1
,C,2,8,15
,P,32,23,15

Round 1344
,G,1,3,6
,C,6,3,12
,P,32,29,8

Round 1345
,G,11,1,12
,C,6,20,7
,P,33,10,0

Round 1346
,G,4,1,7
,C,2,8,15
,P,33,24,6

Round 1347
,G,1,1,4
,C,6,5,13
,P,35,20,15

Round 1348
,G,0,5,5
,C,7,8,11
,P,26,28,10

Round 1349
,G,1,4,6
,C,8,9,8
,P,27,28,9

Round 1350
,G,0,1,3
,C,8,12,17
,P,25,29,5

Round 1351
,G,0,1,0
,C,11,10,18
,P,28,26,6

Round 1352
,G,0,1,6
,C,4,9,13
,P,31,28,8

Round 1353
,G,1,1,12
,C,3,1,5
,P,28,34,15

Round 1354
,G,0,0,7
,C,4,2,9
,P,26,33,19

Round 1355
,G,3,0,14
,C,3,1,7
,P,14,39,19

Round 1356
,G,0,0,0
,C,15,2,17
,P,31,33,2

Round 1357
,G,0,7,3
,C,10,12,13
,P,27,24,4

Round 1358
,G,1,4,1
,C,5,18,21
,P,27,23,0

Round 1359
,G,2,3,7
,C,6,6,18
,P,29,26,3

Round 1360
,G,0,3,4
,C,10,3,8
,P,32,29,11

Round 1361
,G,1,3,24
,C,8,3,6
,P,37,17,1

Round 1362
,G,2,3,35
,C,4,0,0
,P,47,4,5

Round 1363
,G,3,1,45
,C,4,0,0
,P,46,1,0

Round 1364
,G,3,6,22
,C,6,0,3
,P,45,7,8

Round 1365
,G,2,6,16
,C,13,1,7
,P,42,8,5

Round 1366
,G,4,6,16
,C,10,1,8
,P,41,7,7

Round 1367
,G,2,4,32
,C,7,0,5
,P,45,4,1

Round 1368
,G,9,6,21
,C,4,0,8
,P,40,8,4

Round 1369
,G,5,2,32
,C,6,1,6
,P,44,4,0

Round 1370
,G,5,7,7
,C,6,0,10
,P,44,12,9

Round 1371
,G,4,2,36
,C,5,2,2
,P,44,1,4

Round 1372
,G,4,6,33
,C,2,0,2
,P,46,1,6

Round 1373
,G,2,7,12
,C,8,2,8
,P,44,9,8

Round 1374
,G,0,4,11
,C,10,4,4
,P,42,11,14

Round 1375
,G,4,4,27
,C,6,0,5
,P,43,7,4

Round 1376
,G,4,6,18
,C,10,1,2
,P,38,13,8

Round 1377
,G,13,10,15
,C,3,1,11
,P,42,1,4

Round 1378
,G,9,11,15
,C,4,1,8
,P,43,2,7

Round 1379
,G,2,2,26
,C,6,0,8
,P,42,9,5

Round 1380
,G,0,5,27
,C,3,2,2
,P,47,5,9

Round 1381
,G,5,4,31
,C,8,1,2
,P,43,2,4

Round 1382
,G,2,10,15
,C,3,4,0
,P,14,40,12

Round 1383
,G,6,8,13
,C,3,2,5
,P,18,35,10

Round 1384
,G,0,11,15
,C,4,3,1
,P,18,38,10

Round 1385
,G,1,10,19
,C,10,8,1
,P,15,32,4

Round 1386
,G,15,4,13
,C,8,0,0
,P,18,32,10

Round 1387
,G,16,5,11
,C,7,0,0
,P,17,34,10

Round 1388
,G,16,6,10
,C,7,0,0
,P,17,33,11

Round 1389
,G,5,2,36
,C,4,1,0
,P,38,11,3

Round 1390
,G,1,8,17
,C,9,10,4
,P,23,27,1

Round 1391
,G,1,8,20
,C,8,10,2
,P,23,26,2

Round 1392
,G,12,5,11
,C,6,3,3
,P,19,33,8

Round 1393
,G,17,0,11
,C,10,2,0
,P,21,30,9

Round 1394
,G,9,1,13
,C,11,1,6
,P,26,26,7

Round 1395
,G,8,12,17
,C,6,2,0
,P,30,19,6

Round 1396
,G,15,5,12
,C,7,0,0
,P,17,33,11

Round 1397
,G,6,5,5
,C,11,2,13
,P,25,30,3

Round 1398
,G,4,10,14
,C,14,1,7
,P,23,23,4

Round 1399
,G,5,16,16
,C,5,2,3
,P,35,14,4

Round 1400
,G,22,2,7
,C,5,0,17
,P,28,14,5

